icd_code,icd_description,snomed_code,snomed_term,map_type,chapter_tag,mapGroup,mapPriority,mapRule,correlationId,mapCategoryId
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298522000,No active range of dorsal spine extension,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298522000,No active range of dorsal spine extension,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298522000,No active range of thoracic spine extension,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298522000,No active range of thoracic spine extension,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298522000,No active range of thoracic spine extension (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298522000,No active range of thoracic spine extension (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298528001,No passive range of dorsal spine extension,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298528001,No passive range of dorsal spine extension,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298528001,No passive range of thoracic spine extension,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298528001,No passive range of thoracic spine extension,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298528001,No passive range of thoracic spine extension (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298528001,No passive range of thoracic spine extension (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298533002,Decreased active range of dorsal spine right lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298533002,Decreased active range of dorsal spine right lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298533002,Decreased active range of thoracic spine right lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298533002,Decreased active range of thoracic spine right lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298533002,Decreased active range of thoracic spine right lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298533002,Decreased active range of thoracic spine right lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298533002,Decreased active range of thoracic spine right lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298533002,Decreased active range of thoracic spine right side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298533002,Decreased active range of thoracic spine right side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298533002,Decreased active range thoracic spine right lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298533002,Decreased active range thoracic spine right lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298533002,Decreased active range thoracic spine right lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298534008,No active range of dorsal spine right lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298534008,No active range of dorsal spine right lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298534008,No active range of thoracic spine right lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298534008,No active range of thoracic spine right lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298534008,No active range of thoracic spine right lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298534008,No active range of thoracic spine right lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298534008,No active range of thoracic spine right side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298534008,No active range of thoracic spine right side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298539003,No passive range of dorsal right spine side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298539003,No passive range of dorsal right spine side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298539003,No passive range of thoracic spine right lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298539003,No passive range of thoracic spine right lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298539003,No passive range of thoracic spine right lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298539003,No passive range of thoracic spine right lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298539003,No passive range of thoracic spine right side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298539003,No passive range of thoracic spine right side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298544005,Decreased active range of dorsal spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298544005,Decreased active range of dorsal spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298544005,Decreased active range of thoracic spine left lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298544005,Decreased active range of thoracic spine left lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298544005,Decreased active range of thoracic spine left lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298544005,Decreased active range of thoracic spine left lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298544005,Decreased active range of thoracic spine left lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298544005,Decreased active range of thoracic spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298544005,Decreased active range of thoracic spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298544005,Decreased active range thoracic spine left lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298544005,Decreased active range thoracic spine left lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298544005,Decreased active range thoracic spine left lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298545006,No active range of dorsal spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298545006,No active range of dorsal spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298545006,No active range of thoracic spine left lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298545006,No active range of thoracic spine left lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298545006,No active range of thoracic spine left lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298545006,No active range of thoracic spine left lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298545006,No active range of thoracic spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298545006,No active range of thoracic spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298549000,Decreased passive range of dorsal spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298549000,Decreased passive range of dorsal spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298549000,Decreased passive range of thoracic spine left lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298549000,Decreased passive range of thoracic spine left lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298549000,Decreased passive range of thoracic spine left lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298549000,Decreased passive range of thoracic spine left lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298549000,Decreased passive range of thoracic spine left lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298549000,Decreased passive range of thoracic spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298549000,Decreased passive range of thoracic spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298549000,Decreased passive range thoracic spine left lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298549000,Decreased passive range thoracic spine left lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298549000,Decreased passive range thoracic spine left lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298550000,No passive range of dorsal spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298550000,No passive range of dorsal spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298550000,No passive range of thoracic spine left lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298550000,No passive range of thoracic spine left lateral flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298550000,No passive range of thoracic spine left lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298550000,No passive range of thoracic spine left lateral flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298550000,No passive range of thoracic spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298550000,No passive range of thoracic spine left side flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298556006,No active of dorsal spine right rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298556006,No active of dorsal spine right rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298556006,No active range of thoracic spine right rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298556006,No active range of thoracic spine right rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298556006,No active range of thoracic spine right rotation (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298556006,No active range of thoracic spine right rotation (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298560009,Decreased passive range of dorsal spine right rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298560009,Decreased passive range of dorsal spine right rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298560009,Decreased passive range of thoracic spine right rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298560009,Decreased passive range of thoracic spine right rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298560009,Decreased passive range of thoracic spine right rotation (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298560009,Decreased passive range of thoracic spine right rotation (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298561008,No passive range of dorsal spine right rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298561008,No passive range of dorsal spine right rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298561008,No passive range of right thoracic spine rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298561008,No passive range of right thoracic spine rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298561008,No passive range of right thoracic spine rotation (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298561008,No passive range of right thoracic spine rotation (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298566003,Decreased active range of dorsal spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298566003,Decreased active range of dorsal spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298566003,Decreased active range of thoracic spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298566003,Decreased active range of thoracic spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298566003,Decreased active range of thoracic spine left rotation (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298566003,Decreased active range of thoracic spine left rotation (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298567007,No active range of dorsal spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298567007,No active range of dorsal spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298567007,No active range of thoracic spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298567007,No active range of thoracic spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298567007,No active range of thoracic spine left rotation (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298567007,No active range of thoracic spine left rotation (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298571005,Decreased passive range of dorsal spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298571005,Decreased passive range of dorsal spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298571005,Decreased passive range of thoracic spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298571005,Decreased passive range of thoracic spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298571005,Decreased passive range of thoracic spine left rotation (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298571005,Decreased passive range of thoracic spine left rotation (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298572003,No passive range of dorsal spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298572003,No passive range of dorsal spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298572003,No passive range of thoracic spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298572003,No passive range of thoracic spine left rotation,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298572003,No passive range of thoracic spine left rotation (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298572003,No passive range of thoracic spine left rotation (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298576000,Paradoxical movement of dorsal spine,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298576000,Paradoxical movement of dorsal spine,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298576000,Paradoxical movement of thoracic spine,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298576000,Paradoxical movement of thoracic spine,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298576000,Paradoxical movement of thoracic spine (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298576000,Paradoxical movement of thoracic spine (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298595007,Bony swelling of lumbar spine,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298595007,Bony swelling of lumbar spine,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298595007,Bony swelling of lumbar spine (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298595007,Bony swelling of lumbar spine (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298604007,Decreased active range of lumbar spine flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298604007,Decreased active range of lumbar spine flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298604007,Decreased active range of lumbar spine flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298604007,Decreased active range of lumbar spine flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298605008,No active range of lumbar spine flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298605008,No active range of lumbar spine flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298605008,No active range of lumbar spine flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298605008,No active range of lumbar spine flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298609002,Decreased passive range of lumbar spine flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298609002,Decreased passive range of lumbar spine flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298609002,Decreased passive range of lumbar spine flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298609002,Decreased passive range of lumbar spine flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298610007,No passive range of lumbar spine flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298610007,No passive range of lumbar spine flexion,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298610007,No passive range of lumbar spine flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298610007,No passive range of lumbar spine flexion (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298616001,No active range of lumbar spine extension,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298616001,No active range of lumbar spine extension,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298616001,No active range of lumbar spine extension (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298616001,No active range of lumbar spine extension (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298620002,Decreased passive range of lumbar spine extension,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298620002,Decreased passive range of lumbar spine extension,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298620002,Decreased passive range of lumbar spine extension (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298620002,Decreased passive range of lumbar spine extension (finding),ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,298621003,No passive range of lumbar spine extension,ALWAYS R29.8,R,1,1,TRUE,447561005,447637006
